header,class,gene,mechanism,group
D0SHT5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0H4SL58|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
Q9K319|FEATURES|UNIPROT_deepARG|beta_lactam|ampH|antibiotic_inactivation|1,beta_lactam,ampH,antibiotic_inactivation,1
M1K0S5|FEATURES|UNIPROT_deepARG|beta_lactam|F384_08595|antibiotic_inactivation|1,beta_lactam,F384_08595,antibiotic_inactivation,1
A0A0B2UA51|FEATURES|UNIPROT_deepARG|beta_lactam|DH17_02625|antibiotic_inactivation|1,beta_lactam,DH17_02625,antibiotic_inactivation,1
T2L514|FEATURES|UNIPROT_deepARG|aminoglycoside|ant|antibiotic_inactivation|0,aminoglycoside,ant,antibiotic_inactivation,0
A0A0H4WFI4|FEATURES|UNIPROT_deepARG|aminoglycoside|ACR54_00646|antibiotic_inactivation|0,aminoglycoside,ACR54_00646,antibiotic_inactivation,0
A0A0Q9FEF6|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0H4LE51|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A150I2K9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
F5S9X3|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|ybjZ|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,ybjZ,antibiotic_efflux,0
A0A0I3RH09|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0G4JW61|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
Q5GJ48|FEATURES|UNIPROT_deepARG|beta_lactam|blaORN-4A|antibiotic_inactivation|1,beta_lactam,blaORN-4A,antibiotic_inactivation,1
A0A0C1ZHH9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
W7P8I7|FEATURES|UNIPROT_deepARG|beta_lactam|ampC_2|antibiotic_inactivation|1,beta_lactam,ampC_2,antibiotic_inactivation,1
F3JTT8|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
J2VC92|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A0A2N3N0|FEATURES|UNIPROT_deepARG|chloramphenicol|JT27_16930|antibiotic_inactivation|0,chloramphenicol,JT27_16930,antibiotic_inactivation,0
A0A068NDJ0|FEATURES|UNIPROT_deepARG|chloramphenicol|BcrFT9_01917|antibiotic_inactivation|1,chloramphenicol,BcrFT9_01917,antibiotic_inactivation,1
A0A076LH69|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0B6FRY7|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
ZP_04185253|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
AAS20534|FEATURES|ARDB_deepARG|beta_lactam|OXA-2|antibiotic_inactivation|1,beta_lactam,OXA-2,antibiotic_inactivation,1
YP_001187672|FEATURES|ARDB_deepARG|multidrug|mexf|antibiotic_efflux|0,multidrug,mexf,antibiotic_efflux,0
J8NIX2|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|1,fosfomycin,fosB,antibiotic_inactivation,1
M6UUA8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0J1VXF1|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0E2LUZ9|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0E2UP82|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
AAC98494|FEATURES|ARDB_deepARG|multidrug|floR|antibiotic_efflux|1,multidrug,floR,antibiotic_efflux,1
A0A109FQ88|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A157ZXT3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A089WRP8|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0A8P352|FEATURES|UNIPROT_deepARG|beta_lactam|blaMOX-10|antibiotic_inactivation|1,beta_lactam,blaMOX-10,antibiotic_inactivation,1
ACA23192|FEATURES|ARDB_deepARG|tetracycline|tetW|antibiotic_target_protection|1,tetracycline,tetW,antibiotic_target_protection,1
A0A0E1LLJ9|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
A0A0D0QU86|FEATURES|UNIPROT_deepARG|beta_lactam|RW25_25770|antibiotic_inactivation|1,beta_lactam,RW25_25770,antibiotic_inactivation,1
I2B559|FEATURES|UNIPROT_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
N9TB35|FEATURES|UNIPROT_deepARG|beta_lactam|F902_01178|antibiotic_inactivation|1,beta_lactam,F902_01178,antibiotic_inactivation,1
U1BQ45|FEATURES|UNIPROT_deepARG|beta_lactam|O166_21360|antibiotic_inactivation|1,beta_lactam,O166_21360,antibiotic_inactivation,1
A0A095ENE7|FEATURES|UNIPROT_deepARG|beta_lactam|DM43_4431|antibiotic_inactivation|1,beta_lactam,DM43_4431,antibiotic_inactivation,1
N9AHM2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
AAD51060|FEATURES|ARDB_deepARG|glycopeptide|VanD|antibiotic_target_alteration|1,glycopeptide,VanD,antibiotic_target_alteration,1
Q3S4T8|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA1|antibiotic_inactivation|1,aminoglycoside,aadA1,antibiotic_inactivation,1
A0A077D1U6|FEATURES|UNIPROT_deepARG|beta_lactam|CTX-M-109|antibiotic_inactivation|1,beta_lactam,CTX-M-109,antibiotic_inactivation,1
G7ZTT3|FEATURES|UNIPROT_deepARG|aminoglycoside|aphA|antibiotic_inactivation|1,aminoglycoside,aphA,antibiotic_inactivation,1
A0A0A8I6R5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ZP_04168943|FEATURES|ARDB_deepARG|beta_lactam|BcI|antibiotic_inactivation|1,beta_lactam,BcI,antibiotic_inactivation,1
YP_001175338|FEATURES|ARDB_deepARG|kasugamycin|KsgA|antibiotic_target_alteration|0,kasugamycin,KsgA,antibiotic_target_alteration,0
E9TJB4|FEATURES|UNIPROT_deepARG|multidrug|mdtH|antibiotic_efflux|0,multidrug,mdtH,antibiotic_efflux,0
Q19RM1|FEATURES|UNIPROT_deepARG|beta_lactam|blaPER-1|antibiotic_inactivation|1,beta_lactam,blaPER-1,antibiotic_inactivation,1
AAB23456|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|ErmU|antibiotic_target_alteration|1,macrolide-lincosamide-streptogramin,ErmU,antibiotic_target_alteration,1
A0A0B2Y5J3|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
N9EAI6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A085NX50|FEATURES|UNIPROT_deepARG|beta_lactam|JD73_27665|antibiotic_inactivation|1,beta_lactam,JD73_27665,antibiotic_inactivation,1
D6LI05|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0N0C1X1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
R9MI27|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
C4V2L1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
M5REJ6|FEATURES|UNIPROT_deepARG|chloramphenicol|C883_1388|antibiotic_inactivation|1,chloramphenicol,C883_1388,antibiotic_inactivation,1
G8NTF6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0U5IAE3|FEATURES|UNIPROT_deepARG|aminoglycoside|neo|antibiotic_inactivation|1,aminoglycoside,neo,antibiotic_inactivation,1
A0A0K4A5T0|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0J1PU01|FEATURES|UNIPROT_deepARG|beta_lactam|SK35_01966|antibiotic_inactivation|1,beta_lactam,SK35_01966,antibiotic_inactivation,1
R6SKJ3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0F6Z2Z3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A086GHY7|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
A0A077MSF5|FEATURES|UNIPROT_deepARG|polymyxin|pbgP|antibiotic_target_alteration|0,polymyxin,pbgP,antibiotic_target_alteration,0
A0A0U1YWZ0|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-48-like|antibiotic_inactivation|1,beta_lactam,blaOXA-48-like,antibiotic_inactivation,1
AAF61485|FEATURES|ARDB_deepARG|sulfonamide|sul1|antibiotic_target_replacement|1,sulfonamide,sul1,antibiotic_target_replacement,1
S0ACD6|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB21|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB21,antibiotic_efflux,0
A0A0P0AKZ7|FEATURES|UNIPROT_deepARG|beta_lactam|CTX-M-42|antibiotic_inactivation|0,beta_lactam,CTX-M-42,antibiotic_inactivation,0
H3MZT1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0T9UKN1|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0R0C007|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A127SBX9|FEATURES|UNIPROT_deepARG|beta_lactam|OCH-8|antibiotic_inactivation|1,beta_lactam,OCH-8,antibiotic_inactivation,1
YP_002240036|FEATURES|ARDB_deepARG|multidrug|AcrA|antibiotic_efflux|0,multidrug,AcrA,antibiotic_efflux,0
A0A0P9P4K2|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
U4DW10|FEATURES|UNIPROT_deepARG|aminoglycoside|VIBNIFTn2_1190029|antibiotic_inactivation|0,aminoglycoside,VIBNIFTn2_1190029,antibiotic_inactivation,0
A0A064BQM8|FEATURES|UNIPROT_deepARG|aminoglycoside|DF40_017605|antibiotic_inactivation|1,aminoglycoside,DF40_017605,antibiotic_inactivation,1
A0A127SII9|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_ec|antibiotic_inactivation|0,beta_lactam,BL1_ec,antibiotic_inactivation,0
E2DP59|FEATURES|UNIPROT_deepARG|aminoglycoside|kanR|antibiotic_inactivation|1,aminoglycoside,kanR,antibiotic_inactivation,1
A0A0C5S3E7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0E9B870|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0E1HTH4|FEATURES|UNIPROT_deepARG|aminoglycoside|DM57_06980|antibiotic_inactivation|0,aminoglycoside,DM57_06980,antibiotic_inactivation,0
A0A0T6UKC4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_001438116|FEATURES|ARDB_deepARG|multidrug|MdtK|antibiotic_efflux|0,multidrug,MdtK,antibiotic_efflux,0
Q2LXE8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
G6B7I2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
V5UD27|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0B0I2U6|FEATURES|UNIPROT_deepARG|fosfomycin|fosB2|antibiotic_inactivation|0,fosfomycin,fosB2,antibiotic_inactivation,0
A0A077NPG6|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
R7GDX6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0K6MBC4|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
NP_733568|FEATURES|ARDB_deepARG|tetracenomycin|tcmA|antibiotic_efflux|0,tetracenomycin,tcmA,antibiotic_efflux,0
A0A0A2R780|FEATURES|UNIPROT_deepARG|beta_lactam|LR61_11945|antibiotic_inactivation|1,beta_lactam,LR61_11945,antibiotic_inactivation,1
ZP_03730065|FEATURES|ARDB_deepARG|tetracycline|tet40|antibiotic_efflux|1,tetracycline,tet40,antibiotic_efflux,1
A0A0J6MBU6|FEATURES|UNIPROT_deepARG|beta_lactam|VK95_22555|antibiotic_inactivation|1,beta_lactam,VK95_22555,antibiotic_inactivation,1
A0A0V9R869|FEATURES|UNIPROT_deepARG|beta_lactam|APU18_25380|antibiotic_inactivation|1,beta_lactam,APU18_25380,antibiotic_inactivation,1
BAH02339|FEATURES|ARDB_deepARG|glycopeptide|vanSB|antibiotic_target_alteration|1,glycopeptide,vanSB,antibiotic_target_alteration,1
Q5MD18|FEATURES|UNIPROT_deepARG|beta_lactam|bla|antibiotic_inactivation|1,beta_lactam,bla,antibiotic_inactivation,1
U2SNA1|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
V9GAG7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0A8H6I7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
G4KYT4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A102CSP7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
U6B905|FEATURES|UNIPROT_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
K7Q9V9|FEATURES|UNIPROT_deepARG|beta_lactam|cphA|antibiotic_inactivation|1,beta_lactam,cphA,antibiotic_inactivation,1
A0A0M3ELZ8|FEATURES|UNIPROT_deepARG|chloramphenicol|OA40_16080|antibiotic_inactivation|1,chloramphenicol,OA40_16080,antibiotic_inactivation,1
A0A0M0EPJ2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0F0E7J4|FEATURES|UNIPROT_deepARG|chloramphenicol|UB47_19735|antibiotic_inactivation|1,chloramphenicol,UB47_19735,antibiotic_inactivation,1
Q1MEI0|FEATURES|UNIPROT_deepARG|beta_lactam|RL3159|antibiotic_inactivation|1,beta_lactam,RL3159,antibiotic_inactivation,1
A0A0K9GUX5|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
P33369|FEATURES|UNIPROT_deepARG|multidrug|mdtQ|antibiotic_efflux|0,multidrug,mdtQ,antibiotic_efflux,0
AAA25979|FEATURES|ARDB_deepARG|beta_lactam|CARB-3|antibiotic_inactivation|1,beta_lactam,CARB-3,antibiotic_inactivation,1
E2IJX3|FEATURES|UNIPROT_deepARG|beta_lactam|CMY-86|antibiotic_inactivation|1,beta_lactam,CMY-86,antibiotic_inactivation,1
R9B7I6|FEATURES|UNIPROT_deepARG|beta_lactam|F896_00546|antibiotic_inactivation|1,beta_lactam,F896_00546,antibiotic_inactivation,1
A0A0V8HK57|FEATURES|UNIPROT_deepARG|chloramphenicol|AS034_02425|antibiotic_inactivation|1,chloramphenicol,AS034_02425,antibiotic_inactivation,1
B7NF27|FEATURES|ARDB_deepARG|multidrug|MdtL|antibiotic_efflux|0,multidrug,MdtL,antibiotic_efflux,0
A0A0R2GYB6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
U2B600|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
J9S1G1|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA114|antibiotic_inactivation|1,beta_lactam,blaOXA114,antibiotic_inactivation,1
K1GPI7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
R7GLD6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0J6KVH4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
N9F791|FEATURES|UNIPROT_deepARG|aminoglycoside|F933_03220|antibiotic_inactivation|1,aminoglycoside,F933_03220,antibiotic_inactivation,1
A0A0R0AD96|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0J1LVE6|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A097SRR1|FEATURES|UNIPROT_deepARG|beta_lactam|bla-TEM|antibiotic_inactivation|1,beta_lactam,bla-TEM,antibiotic_inactivation,1
ZP_04433866|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
D1AGG7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
Q8RL91|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0Q5Z5V0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0J6RHG3|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A127E5U6|FEATURES|UNIPROT_deepARG|multidrug|cfr|antibiotic_target_alteration|1,multidrug,cfr,antibiotic_target_alteration,1
C4NV14|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA|antibiotic_inactivation|1,aminoglycoside,aadA,antibiotic_inactivation,1
J8ZPI6|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
C3XCX5|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
U3N6P2|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-114p|antibiotic_inactivation|1,beta_lactam,blaOXA-114p,antibiotic_inactivation,1
A0A120EEM8|FEATURES|UNIPROT_deepARG|beta_lactam|aww70_18715|antibiotic_inactivation|1,beta_lactam,aww70_18715,antibiotic_inactivation,1
A0A126ZD44|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
L3BPM2|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0R1Q763|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_001465586|FEATURES|ARDB_deepARG|multidrug|MdtN|antibiotic_efflux|0,multidrug,MdtN,antibiotic_efflux,0
N9LNV3|FEATURES|UNIPROT_deepARG|beta_lactam|F903_00442|antibiotic_inactivation|1,beta_lactam,F903_00442,antibiotic_inactivation,1
A0A099FL63|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
J9SZS8|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA114|antibiotic_inactivation|1,beta_lactam,blaOXA114,antibiotic_inactivation,1
T6HKU4|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0Q8RV85|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
G8EXA6|FEATURES|UNIPROT_deepARG|beta_lactam|cphA|antibiotic_inactivation|1,beta_lactam,cphA,antibiotic_inactivation,1
Q4TZR7|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_ec|antibiotic_inactivation|1,beta_lactam,BL1_ec,antibiotic_inactivation,1
A0A0A3ZPE6|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
N4NWI9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
Q849R2|FEATURES|UNIPROT_deepARG|beta_lactam|bla|antibiotic_inactivation|0,beta_lactam,bla,antibiotic_inactivation,0
A0A0K1HH95|FEATURES|UNIPROT_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
A0A0Q9V649|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
A0A0M7PRH0|FEATURES|UNIPROT_deepARG|beta_lactam|bla|antibiotic_inactivation|1,beta_lactam,bla,antibiotic_inactivation,1
B2ZTR1|FEATURES|UNIPROT_deepARG|beta_lactam|PER-1|antibiotic_inactivation|1,beta_lactam,PER-1,antibiotic_inactivation,1
A0A0A1P9X9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0H5B5K6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0G0IU40|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0R2RF94|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
AAX14397|FEATURES|ARDB_deepARG|beta_lactam|mecC|antibiotic_target_replacement|1,beta_lactam,mecC,antibiotic_target_replacement,1
J7XXF2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A127SGF4|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_ec|antibiotic_inactivation|1,beta_lactam,BL1_ec,antibiotic_inactivation,1
S1LQE6|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A142KT10|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
